branch_id,tag,policy,jerk,adoption,event,trigger,subclass,e,e_propagation,e_update,margin_propagated,margin_updated,innovation_identity_error,v_trigger,a_trigger,d_previous,d_after,crossed15,response,override_flag,post_adoption_override_flag,post_adoption_realized_jerk,realized_jerk,actual_exceedance
460eb1b0b877,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,2.0,13,31,30,freeze_crossing,-1.9871476034705484,0.1368499490882975,-2.123997552558846,1.4436768105280615,-0.24539865242190384,6.661338147750939e-16,5.376360349953508,-1.0947995927076768,18.394215926491057,13.582038198955457,True,31,0,0,0.43129013134020155,0.43129013134020155,False
47b62ca4436c,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,16,30,29,freeze_crossing,-6.74167685332001,0.1548849602042055,-6.896561813524215,2.7170932063423407,-3.013332118979667,8.881784197001252e-16,5.613502601843453,-1.2390796816322585,19.416239788589685,9.712926674143743,True,30,1,1,4.521840636735483,4.521840636735483,True
4a88ced791f5,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,5,30,29,freeze_crossing,-6.310018083064694,0.09756137884778893,-6.4075794619124835,2.3617470551621498,-3.001768315442841,8.881784197001252e-16,5.289740256266662,-0.7804910307838888,18.031902736771958,8.979453146726144,True,30,1,1,5.439017938432222,5.439017938432222,True
4d2d1dfade40,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,2.0,14,31,30,freeze_crossing,-4.217097450740617,0.1690508965214721,-4.38614834726209,1.540364642407706,-2.044168190721818,4.440892098500626e-16,5.230888444313103,-1.3524071721725015,17.78909565366627,10.787503084247628,True,31,1,1,4.295185655654997,4.295185655654997,True
52952a3c7ec2,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,8,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
5333916437a5,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,14,16,15,highspeed_update,-3.3497052534070235,0.2741785050750103,-3.623883758482034,2.184943132223779,-0.6623063331721966,5.773159728050814e-15,20.333234867751862,-2.193428040600321,91.11034477441694,77.31984358205898,False,16,0,0,1.861681040688075,1.861681040688075,False
53d1cc78bd69,v6_formal_v22,constant,2.0,11,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
546bab0b2d9b,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,19,39,38,creep,-0.020287614844670898,-0.02028761484467087,-2.7755575615628914e-17,0.009111960101496855,-0.008132512516473497,9.020562075079397e-17,0.16206803049327684,0.16230091875794483,7.177956950666458,7.096922935419819,False,39,0,0,0.7184226741088762,0.7184226741088762,False
55360cab1af1,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,20,38,37,creep,-0.026599304935126966,-0.026599304935127105,1.3877787807814457e-16,0.00820904733946641,-0.014400361855391244,2.671474153004283e-16,0.16265257419114604,0.21279443947937426,7.171047206733685,7.089720919638112,False,38,0,0,0.8691587603000164,0.8691587603000164,False
575112638f3e,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,19,30,29,freeze_crossing,-6.741641688740538,0.15488071940618742,-6.896522408146725,2.7170318035519276,-3.01336363187753,0.0,5.613477359702456,-1.2390457552478544,19.416128654075457,9.712867566077504,True,30,1,1,4.521908489504291,4.521908489504291,True
57a7002dc4ed,v6_formal_v22,constant,3.0,10,40,39,creep,-0.008783946566616407,-0.008783946566616678,2.706168622523819e-16,0.006769162240387459,-0.0006971923412361324,3.5475095083725705e-16,0.1078233894363768,0.07027157253440722,7.14362775944508,7.0897160647268915,False,40,0,0,0.3648283524645768,0.3648283524645768,False
59777ac663ec,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,8,39,38,creep,-0.01837419570794019,-0.018374195707939855,-3.3306690738754696e-16,0.009304593861467036,-0.006313472490281857,2.654126918244515e-16,0.16080964266877662,0.14699356566503777,7.179097689777815,7.098692868443426,False,39,0,0,0.6711703020089452,0.6711703020089452,False
5990cd3a33c3,v6_formal_v22,constant,4.0,12,28,27,freeze_crossing,-5.739250461593807,0.1279888105778264,-5.867239272171633,2.4959529111024565,-2.3824099812522803,8.881784197001252e-16,5.294688046583287,-1.0239104846227534,18.052439808090842,9.537856512627565,True,28,1,1,4.952179030754493,4.952179030754493,True
5b5d00061ace,v6_formal_v22,constant,4.0,15,16,15,adoption_step,-3.077048366440337,0.32562983143428603,-3.4026781978746232,1.5898194947617839,-1.0256716167125006,2.220446049250313e-15,20.546333595281364,-2.6050386514744366,90.66388023666318,76.98803524114787,False,16,0,0,1.7899226970511268,1.7899226970511268,False
5b86a4ad0a5c,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,14,39,38,creep,-0.015030418193314077,-0.015030418193314049,-2.7755575615628914e-17,0.00776281872795527,-0.005013036736361429,2.654126918244515e-16,0.13356508535777672,0.12024334554788343,7.158992230447221,7.0922096877683325,False,39,0,0,0.5512878698015053,0.5512878698015053,False
60732680fd4a,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,18,37,36,creep,-0.01974648415223257,-0.019746484152232194,-3.7470027081099033e-16,0.007893470573399251,-0.00889104095599861,1.7694179454963432e-16,0.14473924233711624,0.1579718732167375,7.163303467790065,7.090933846621507,False,37,0,0,0.6798537860417191,0.6798537860417191,False
611e34aa649e,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,17,40,39,creep,-0.02459678843648394,-0.024596788436483885,-5.551115123125783e-17,0.008028722140445171,-0.012878548030565956,2.220446049250313e-16,0.15624320494018373,0.19677430749260927,7.167747782710657,7.089626180240565,False,40,0,0,0.8121067673207392,0.8121067673207392,False
62a00afc6ec5,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,2.0,15,31,30,freeze_crossing,-1.9871489738868817,0.13685013046476957,-2.1239991043516513,1.4436799410624594,-0.24539668674139037,4.440892098500626e-16,5.376361393735939,-1.0948010437188334,18.394220327864282,13.582040526644661,True,31,0,0,0.43128712397989233,0.43128712397989233,False
62f6cca10f52,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,18,40,39,creep,-0.026074879302291798,-0.026074879302292006,2.0816681711721685e-16,0.008161956387588438,-0.014001691019359101,4.891920202254596e-16,0.16097584343465463,0.20859903441869027,7.170184709763568,7.089696788046241,False,40,0,0,0.8542204097021433,0.8542204097021433,False
63ac6fa2f4e6,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,3.0,5,30,29,freeze_crossing,-6.743392328630463,0.15509177110717642,-6.89848409973764,2.7200885143351776,-3.011794965000716,0.0,5.614733816907184,-1.2407341688567453,19.421661111655112,9.71581010346388,True,30,1,1,4.5185316622865095,4.5185316622865095,True
653bcdeafddb,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,11,40,39,creep,-0.020965072636737858,-0.02096507263673783,-2.7755575615628914e-17,0.009035938570868055,-0.008784373170358947,1.7694179454963432e-16,0.16240932569464656,0.16772058109244717,7.177461084321797,7.096256421474473,False,40,0,0,0.7350018223092831,0.7350018223092831,False
687af60eeb89,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,5,31,30,freeze_crossing,-4.972518586394113,0.16885455261792437,-5.141373139012037,1.6857551618060427,-2.5408856366289534,0.0,5.34002599648225,-1.350836420942601,18.2415206443552,10.43013450710204,True,31,1,1,4.298327158114798,4.298327158114798,True
69e12cbb14ad,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,16,29,28,freeze_crossing,-4.422627027204566,0.1684047200238301,-4.591031747228396,2.7779393459471073,-0.9812936271767736,0.0,5.607893647871491,-1.3472377601892003,19.39155731993642,11.99657874877228,True,29,1,1,3.9538969940707105,3.9538969940707105,True
6d57d858d6c6,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,19,40,39,creep,-0.0245975409459378,-0.024597540945938162,3.608224830031759e-16,0.008028790169694752,-0.01287911963435269,3.122502256758253e-16,0.1562456167707847,0.19678032756752573,7.1677490255128555,7.0896262171274635,False,40,0,0,0.812128211146226,0.812128211146226,False
7010734b8bf0,v6_formal_v22,constant,4.0,8,39,38,creep,-0.015728395104588344,-0.01572839510458819,-1.5265566588595902e-16,0.009510058433707412,-0.0038590774051926804,0.0,0.15825756870663069,0.12582716083611017,7.179958566437392,7.100829782084077,False,39,0,0,0.6046437137570086,0.6046437137570086,False
734ec2007b80,v6_formal_v22,constant,2.0,14,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
76ebb6586c47,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,22,40,39,creep,-0.026074879302291798,-0.026074879302292006,2.0816681711721685e-16,0.008161956387588438,-0.014001691019359101,4.891920202254596e-16,0.16097584343465463,0.20859903441869027,7.170184709763568,7.089696788046241,False,40,0,0,0.8542204097021433,0.8542204097021433,False
771bcea3ae39,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,8,30,29,freeze_crossing,-3.2702948406442935,0.1177762227091752,-3.3880710633534687,2.587049735631517,-0.1927008789161313,1.3322676295501878e-15,5.376473982219479,-0.9422097816733821,18.39469509077759,12.31838703631438,True,30,0,0,3.175571694200144,3.175571694200144,False
787a3feb606f,v6_formal_v22,constant,2.0,13,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
7c245f043ef4,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,11,30,29,freeze_crossing,-6.99092145141849,0.2068554410562813,-7.197776892474772,2.4228857107613404,-3.5193975229443772,8.881784197001252e-16,5.653451027930506,-1.6548435284514849,19.592748441258138,9.568246034818113,True,30,1,1,3.6903129430970303,3.6903129430970303,True
7c8ffd52fb39,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,3.0,14,31,30,freeze_crossing,-4.258994590277291,0.10861722146734953,-4.367611811744641,1.911079520903459,-1.709065880832239,4.440892098500626e-16,5.218007284834909,-0.8689377717374871,17.73631373513355,10.759698280971454,True,31,1,1,5.262124456525026,5.262124456525026,True
7caa50a3d3c5,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,2.0,18,30,29,freeze_crossing,-2.245654566568085,0.06537519615949128,-2.311029762727576,0.9014524625564482,-1.007353919026424,0.0,5.541171013102944,-0.523001569277115,19.09983380253057,14.01821853325152,True,30,0,0,1.444078679418059,1.444078679418059,False
7f9a2c367f2a,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,13,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
806e6632dce4,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,16,30,29,freeze_crossing,-3.6277714425716887,0.1999277701650608,-3.8276992127367495,2.523333829679048,-0.5602718965068867,4.440892098500626e-16,5.7373785202484,-1.5994221613206125,19.96765187631666,13.271263403455709,True,30,0,0,1.444064375389928,1.444064375389928,False
81a59eb04eb0,v6_formal_v22,constant,4.0,18,19,15,before_adoption,-3.077048366440337,0.32562983143428603,-3.4026781978746232,1.5898194947617839,-1.0256716167125006,2.220446049250313e-15,20.546333595281364,-2.6050386514744366,90.66388023666318,76.98803524114787,False,16,0,0,0.0,1.7899226970511268,False
81ac89bf1040,v6_formal_v22,constant,2.0,21,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
833c18f3d5c8,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,14,16,15,highspeed_update,-3.073505867666796,0.3433423253011121,-3.416848192967908,2.0299749673467034,-0.5825050201700748,1.3322676295501878e-15,20.475483619814945,-2.7467386024072766,90.66388023666318,77.0092902337878,False,16,0,0,1.5043399771041805,1.5043399771041805,False
8617981e2bcb,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,15,31,30,freeze_crossing,-6.0292848151534315,0.11188734385325727,-6.141172159006689,3.1721728587450313,-1.9527192341353858,8.881784197001252e-16,5.723549646737178,-0.8950987508250403,19.90549825829986,10.902551275924584,True,31,1,1,5.209802498349919,5.209802498349919,True
889f8cecef70,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,14,30,29,freeze_crossing,-3.6277714425716887,0.1999277701650608,-3.8276992127367495,2.523333829679048,-0.5602718965068867,4.440892098500626e-16,5.7373785202484,-1.5994221613206125,19.96765187631666,13.271263403455709,True,30,0,0,1.444064375389928,1.444064375389928,False
897d6b8a2d46,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,19,27,26,freeze_crossing,-5.021656006072442,0.12809804905971323,-5.1497540551321555,2.8672242023044205,-1.4011834028571553,0.0,5.257271598265879,-1.0247843924787094,18.40395897102094,10.625569116755846,True,27,1,1,4.950431215042581,4.950431215042581,True
89fa23d11cb9,v6_formal_v22,constant,2.0,16,26,25,freeze_crossing,-3.6521341449758093,0.16906655256984582,-3.821200697545655,1.5293611572041996,-1.574952866025237,1.3322676295501878e-15,5.2223757240134585,-1.3525324205569689,17.754199295201918,11.321810735649533,True,26,1,1,3.8575446563728697,3.8575446563728697,True
8c8573cd41b9,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,17,30,29,freeze_crossing,-3.6277714425716887,0.1999277701650608,-3.8276992127367495,2.523333829679048,-0.5602718965068867,4.440892098500626e-16,5.7373785202484,-1.5994221613206125,19.96765187631666,13.271263403455709,True,30,0,0,1.444064375389928,1.444064375389928,False
92ff8a33cbc2,v6_formal_v22,constant,2.0,15,16,15,adoption_step,-3.352297726441762,0.26121613990127557,-3.6135138663430375,1.5680637467976482,-1.281389320677846,3.552713678800501e-15,20.3850843284468,-2.089729119210443,91.11034477441694,77.3042887438505,False,16,1,1,2.2854973314196405,2.2854973314196405,True
9335e686384e,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,19,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
9611efc459cf,v6_formal_v22,constant,2.0,15,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
99bce1c256d1,v6_formal_v22,constant,2.0,17,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
9ad22a7357bd,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,15,16,15,adoption_step,-3.077048366440337,0.32562983143428603,-3.4026781978746232,1.5898194947617839,-1.0256716167125006,2.220446049250313e-15,20.546333595281364,-2.6050386514744366,90.66388023666318,76.98803524114787,False,16,0,0,1.7899226970511268,1.7899226970511268,False
9bb90cb3822a,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,8,31,30,freeze_crossing,-4.963824932895632,0.16886494510786143,-5.132689878003493,2.35441425463622,-1.864836938325066,8.881784197001252e-16,5.334136558076626,-1.3509195608624562,18.216867772631026,10.41710961558922,True,31,1,1,4.2981608782750875,4.2981608782750875,True
9df9d49612bc,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,5,30,29,freeze_crossing,-6.650383279406947,0.16452906664287736,-6.814912346049825,2.7667996749721775,-2.8860261125237265,8.881784197001252e-16,5.194018852427733,-1.316232533142852,18.405870987444384,8.993949215180693,True,30,1,1,4.367534933714296,4.367534933714296,True
9e9d41bef3f5,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,11,30,29,freeze_crossing,-6.656169504690341,0.11777550185275087,-6.773945006543093,2.587040097960915,-3.0707039810258747,0.0,5.376469976881247,-0.9422040148215878,18.39467820090431,8.932498205920593,True,30,1,1,5.1155919703568244,5.1155919703568244,True
9ff07369de96,v6_formal_v22,constant,2.0,5,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
a31b69d905fa,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,18,19,15,before_adoption,-3.077048366440337,0.32562983143428603,-3.4026781978746232,1.5898194947617839,-1.0256716167125006,2.220446049250313e-15,20.546333595281364,-2.6050386514744366,90.66388023666318,76.98803524114787,False,16,0,0,0.0,1.7899226970511268,False
a59ca54b0554,v6_formal_v22,constant,2.0,8,28,27,highspeed_update,-2.2446561118971218,-0.04250895214874317,-2.2021471597483786,1.7615851435932939,-0.14637255151925999,4.440892098500626e-16,7.576964895594968,0.3400716171890803,29.572704717285617,23.582075109739755,False,28,0,0,0.6801432343781606,0.6801432343781606,False
a6e865fc6414,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,20,40,39,creep,-0.026074879302291798,-0.026074879302292006,2.0816681711721685e-16,0.008161956387588438,-0.014001691019359101,4.891920202254596e-16,0.16097584343465463,0.20859903441869027,7.170184709763568,7.089696788046241,False,40,0,0,0.8542204097021433,0.8542204097021433,False
addc36289063,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,3.0,8,30,29,freeze_crossing,-3.7131356585293585,0.16839290244267424,-3.8815285609720327,2.920673610092118,-0.23549169965783712,4.440892098500626e-16,5.6975065169396295,-1.3471432195408237,19.78885510218408,13.058573282742232,True,30,0,0,2.192402974383892,2.192402974383892,False
af904e44a3d5,v6_formal_v22,constant,3.0,15,16,15,adoption_step,-3.123486768587142,0.2942223449501604,-3.4177091135373026,1.5851188443725306,-1.0698449089265267,1.3322676295501878e-14,20.546473213562017,-2.3537787595996633,90.70152733496019,77.01058161464188,False,16,0,0,2.2924424808006734,2.2924424808006734,False
afe769823f43,v6_formal_v22,constant,3.0,8,30,29,freeze_crossing,-3.7131356585293585,0.16839290244267424,-3.8815285609720327,2.920673610092118,-0.23549169965783712,4.440892098500626e-16,5.6975065169396295,-1.3471432195408237,19.78885510218408,13.058573282742232,True,30,0,0,2.192402974383892,2.192402974383892,False
b25b6c4069cf,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,3.0,13,27,26,freeze_crossing,-3.65780883638301,0.16902811822193886,-3.826836954604949,2.2097151252736644,-0.8994223856518939,0.0,5.243322903775846,-1.3522249457772535,17.840170616964745,11.391672210471873,True,27,1,1,3.7865887123557727,3.7865887123557727,True
b531117fa1e0,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,18,19,15,before_adoption,-3.352297726441762,0.26121613990127557,-3.6135138663430375,1.5680637467976482,-1.281389320677846,3.552713678800501e-15,20.3850843284468,-2.089729119210443,91.11034477441694,77.3042887438505,False,16,1,0,0.4635229051987153,2.2854973314196405,True
